date,gross_ret,commission,fees,spread,impact,borrow,turnover,gross_exposure,net_exposure,net_ret,dd_multiplier
2013-11-27,-0.00029781885864038334,3.4218601215162453e-06,2.5786451305327344e-06,0.0,1.561765812031843e-06,1.2048192316996766e-06,0.13717368855833206,0.14622279003187344,-0.05618684089367221,-0.0003065859489361638,1.0
2013-12-02,-3.5487355392091875e-05,1.908373378223053e-06,1.5929056915045697e-06,0.0,1.1754160372170611e-06,1.582438732558664e-06,0.07749633804485678,0.18444643388757115,-0.08140327318228438,-4.174648923159522e-05,1.0
2013-12-03,0.0007872598354034666,3.864608084634547e-06,3.4483523909166143e-06,0.0,2.2385937256457106e-06,2.227448530671487e-06,0.15330181579156735,0.21836735042103977,-0.15584400273177007,0.0007754808326715982,1.0
2013-12-04,0.0007169941765029107,4.0961339979351e-06,1.8783673021367588e-06,0.0,1.2276236634976637e-06,1.044905104074772e-06,0.3842230267403327,0.3390661020101147,0.16352204452555302,0.0007087471464352664,1.0
2013-12-05,-0.0005593461170419719,4.107485458724821e-06,3.7602472855655003e-06,0.0,2.683744025931977e-06,1.1730647891611405e-06,0.19071645046708305,0.29251506010588907,0.0954401755268175,-0.0005710706586013553,1.0
2013-12-06,0.0014421682452522013,5.646785643401412e-06,1.2632903980826172e-05,0.0,1.7678350424833732e-06,4.025888823482387e-06,0.5577003502758128,0.3425398593084299,-0.3338094630366111,0.001418094831762008,1.0
2013-12-09,-0.0009290633012467345,2.650457502977655e-06,1.3791565473828888e-06,0.0,1.2085908213985703e-06,4.2684095675062734e-06,0.09152134968555485,0.39421020913489324,-0.3228825982061609,-0.0009385699156859999,1.0
2013-12-10,0.0009187640574425202,4.984116757054633e-06,1.0099568026692154e-06,0.0,2.529064961026782e-06,3.7479535537564897e-06,0.1684615285913183,0.43702623301862537,-0.1926299640124649,0.0009064929653680131,1.0
2013-12-11,0.0014005528734096471,6.006652662950928e-06,4.824626430470696e-06,0.0,3.009900612471695e-06,4.207428396571594e-06,0.18580885637669456,0.40150829059236814,-0.3053396800316597,0.0013825042653071822,1.0
2013-12-12,0.0009555550826502832,7.101365573570898e-06,3.7703747403044433e-06,0.0,2.9387485449389905e-06,1.4833381378641869e-06,0.6578832928736672,0.44093286895357253,0.19173206179238927,0.0009402612556536047,1.0
2013-12-13,0.0006015947284565859,3.7194999373358962e-06,4.363966186875964e-06,0.0,2.0128010776856914e-06,2.5172748690552717e-06,0.17305052941450622,0.48145871019367126,0.05855653219238563,0.000588981186385633,1.0
2013-12-16,0.0007343107438543305,7.1869133945743085e-06,1.6230343068323195e-06,0.0,3.7690542299490567e-06,9.308276692394785e-07,0.23594692990800142,0.38626283382638726,0.22988378539415485,0.0007208009142537354,1.0
2013-12-17,-0.0011339900787589222,2.981549731817604e-06,1.2476209019660373e-06,0.0,2.6316317580500437e-06,5.572313852304892e-07,0.1308547716100581,0.3894965589358974,0.29588168621717525,-0.0011414081125359864,1.0
2013-12-18,0.005051265636892755,3.099360550632068e-06,1.5525889753822735e-06,0.0,1.9011114439251946e-06,5.477849472057352e-07,0.13166290936738614,0.43066210076567313,0.3386342296351096,0.005044164790975609,1.0
2013-12-19,-0.0004093187194277681,1.248085511964981e-05,1.6522678521624956e-05,0.0,5.594474408410841e-06,4.916519654212206e-06,0.9141778268547281,0.8025390102633585,-0.0234362916442922,-0.0004488332471316659,1.0
2013-12-20,-0.0005449798613204665,5.572960282058492e-06,4.025151559900843e-06,0.0,2.6674332879711027e-06,5.43588430598244e-06,0.20236028964133224,0.8361235137750316,-0.07710504963001846,-0.0005626812907563794,1.0
2013-12-23,-0.00044393632709673254,1.0804670098793786e-05,9.337024724768174e-06,0.0,6.251540647416538e-06,2.036201952422767e-06,0.6011618313020073,0.29313792862860344,-0.04894399937842146,-0.0004723657645201338,1.0
2013-12-26,-6.51374815403684e-05,8.787079429986203e-07,8.454009856142375e-07,0.0,6.675096340414887e-07,2.0025962054909752e-06,0.04106536150659328,0.2730735509711531,-0.06336261155133079,-6.953169630851372e-05,1.0
2013-12-27,0.0002594147517147855,2.1979516487990455e-06,1.7276905210596256e-06,0.0,7.227568323671498e-07,2.154106113026295e-06,0.08304093462983941,0.27156784351671853,-0.09032198347169902,0.00025261224659953337,1.0
2013-12-30,1.4267996072961516e-05,7.225625271951809e-07,7.911452426957146e-07,0.0,2.7232006732715263e-07,1.933671017856084e-06,0.054976158403636344,0.23610071471645977,-0.08875601628336224,1.0548297217887385e-05,1.0
2013-12-31,-0.0006538947041744774,2.4988996899077177e-06,2.4647662216220727e-06,0.0,1.2205394398677398e-06,5.665416766644558e-07,0.20459282056342293,0.05772637492000483,-0.037452626759623756,-0.0006606454512025394,1.0
2014-01-02,0.0004249318135777977,9.702304246859445e-07,8.066716943101725e-07,0.0,7.366990822045628e-07,6.783902319700701e-07,0.035410316767811624,0.06241738211966676,-0.051552176851305004,0.000421739822144627,1.0
2014-01-03,0.00013247105512104846,3.704875907468848e-06,2.5425955440732827e-06,0.0,1.554195635270182e-06,8.414011750381878e-07,0.33629397033673614,0.2953776194739194,0.15402222206750388,0.00012382798685919795,1.0
2014-01-06,-0.00033061334426162984,1.372504909604959e-06,1.4767411509596644e-06,0.0,1.0106260906911152e-06,1.2616386337723187e-06,0.0855509976505442,0.348062040600866,0.13610675012711645,-0.0003357348550466579,1.0
2014-01-07,0.0006734856038972724,5.25760748101618e-06,1.4307918133165068e-06,0.0,3.540210016973067e-06,3.023876166315453e-07,0.23165018355839617,0.3573660959638383,0.3065649763697387,0.0006629546069693351,1.0
2014-01-08,-0.00019583572466043067,3.967564468815827e-06,1.1750154048498978e-05,0.0,7.095380541593063e-07,3.142886523728274e-06,0.48762340411752714,0.3881210413618389,-0.13988389462451112,-0.00021540586775563306,1.0
2014-01-09,0.00020890472549249298,3.0005514914648695e-06,1.6977041515766204e-06,0.0,2.1752805684536683e-06,3.064876693478917e-06,0.16224641551937002,0.4384732199591836,-0.07642606454527448,0.0001989663125875189,1.0
2014-01-10,0.00032150053833042365,5.826722087468927e-06,4.3729738410458674e-06,0.0,2.0576338062680745e-06,7.013581152794549e-07,0.34933489520023636,0.14511259159806478,0.02728442823111636,0.00030854185048036133,1.0
2014-01-13,0.0004487120919279903,8.48179108208441e-06,8.245873155478559e-06,0.0,5.756544740548453e-06,2.950817622474251e-06,0.28653771795109884,0.2685917540174281,-0.2271456065582461,0.0004232770653274046,1.0
2014-01-14,-0.003292277662475773,9.218255053295298e-06,4.575179994159344e-06,0.0,6.4383819754349264e-06,2.575271146607096e-06,0.44245421315954647,0.3945259668967598,-0.038119585733232306,-0.0033150847506452697,1.0
2014-01-15,-0.0010360621844010182,7.5640207659604004e-06,3.527164235000372e-06,0.0,5.00197684568624e-06,2.7180918618550906e-06,0.25968253238711725,0.467493044504836,0.010853611713180764,-0.0010548734381095205,1.0
2014-01-16,-0.0008846046745685107,1.0602885979519356e-05,1.4581094056363013e-05,0.0,6.203689569500469e-06,4.188528121507217e-06,0.8005160541811378,0.41056580490857547,-0.29310691950463713,-0.0009201808722954008,1.0
2014-01-17,0.0012353243205117032,5.540212723860385e-06,3.922113495770553e-06,0.0,2.8098625389108093e-06,1.545732110565428e-06,0.45758569333945737,0.21534977938916988,-0.04433321518582204,0.001221506399642596,1.0
2014-01-21,-0.0006540001506683492,4.752849039055938e-06,2.917040467041098e-06,0.0,2.9514820187407733e-06,1.0748985163846904e-06,0.1996735566845316,0.1469354426897139,-0.03364750806291411,-0.0006656964207095717,1.0
2014-01-22,0.00017259800954247953,2.411584316566104e-06,1.3509432527074892e-06,0.0,1.4274404817388083e-06,1.1592245994787227e-06,0.09646033837835127,0.17037265532789547,-0.024377077384529905,0.0001662488168919884,1.0
2014-01-23,0.0003622908077218942,6.464265290235059e-06,5.5668605676854045e-06,0.0,5.3588285802397715e-06,1.94783186431158e-06,0.24398492558568427,0.19443223404697965,-0.13280351915736582,0.00034295302141942234,1.0
2014-01-24,0.0022999958386734016,9.438070352193025e-06,3.6052132506835414e-06,0.0,3.4680577644856328e-06,1.6076754269761647e-06,0.6961602008612947,0.7016566291041766,0.431567157372181,0.002281876821879063,1.0
2014-01-27,-0.002097068657887432,2.600168214147638e-06,2.4675211067846733e-06,0.0,1.9640064326330227e-06,2.3308516432170103e-06,0.11829809887934029,0.7737324977734847,0.38214942171302707,-0.0021064312052842143,1.0
2014-01-28,0.0026859249146057064,9.256006660366602e-06,1.1105412784628369e-05,0.0,6.88997299419024e-06,4.346764382722371e-06,0.47366322527059024,0.7986908444737083,0.06843442817634973,0.0026543267577837986,1.0
2014-01-29,-0.0008980723991272982,1.176383594316443e-05,9.018106126782979e-06,0.0,8.172895534176555e-06,1.9857979820718722e-06,0.5846956060693161,0.38165842949626355,0.048044368508189064,-0.000929013034713494,1.0
2014-01-30,-0.001464051379198523,6.923179876220464e-06,1.7462582838390976e-06,0.0,5.0717568976778475e-06,5.843563510191828e-07,0.26767318515640326,0.33211053119289113,0.23393866422166848,-0.0014783769306072796,1.0
2014-01-31,-0.0021827818702273042,7.73902819537794e-06,4.66954389726157e-06,0.0,6.1542694719463895e-06,6.759406711754361e-07,0.3602429265833549,0.4090365765393853,0.29547854378191196,-0.0022020206524630656,1.0
2014-02-03,-0.007256301408530912,9.77374085059865e-06,7.764921822056763e-06,0.0,6.769332686809248e-06,9.119614406488163e-07,0.35475851120075796,0.28426966366662215,0.13106014163762103,-0.007281521365331026,1.0
2014-02-04,0.001228235235784524,7.621529824666402e-06,6.717603626499713e-06,0.0,5.413950395444212e-06,2.690297079670725e-06,0.32240405802064964,0.4531363439719692,0.0011664345872873724,0.001205791854858243,1.0
2014-02-05,0.0003823563507026758,9.37019665490949e-06,5.911509612283559e-06,0.0,4.765480720823639e-06,3.6882513393207245e-06,0.44735225134616946,0.7241711489646793,0.10454492395879755,0.0003586209123753384,1.0
2014-02-06,0.0019102747083876166,1.193029936417393e-05,4.971077869868889e-06,0.0,8.504567491719608e-06,1.273227881645314e-06,0.4477712228498536,0.4928880889226072,0.2789858048061945,0.0018835955357802089,1.0
2014-02-07,0.004773931720781341,6.872765954258542e-06,2.249825840598205e-06,0.0,6.443096086431643e-06,4.4500485331547054e-07,0.3264922297855934,0.5746653999942292,0.49990458463723003,0.004757921028046738,1.0
2014-02-10,0.0012465676024551872,1.066446524403936e-05,1.925983460548267e-05,0.0,3.112644181512628e-06,5.4601751838426395e-06,0.8751438891542245,0.8093271216035858,-0.10798230928197777,0.0012080704832403099,1.0
2014-02-11,-0.0012833999975103835,3.294515368774231e-06,2.397752425836792e-06,0.0,2.669702868164171e-06,5.3664107824330705e-06,0.1520740927383873,0.7891329288319767,-0.11242408261677911,-0.0012971283789555918,1.0
2014-02-12,-0.0004051084435613605,5.58838086726068e-06,5.152313998996199e-06,0.0,3.6275531154400074e-06,3.953285134271724e-06,0.32615458474509185,0.5509852954588299,-0.11316660709881975,-0.0004234299766773291,1.0
2014-02-13,-0.00032179638992447146,3.4295228300924794e-06,1.5335973853163848e-06,0.0,1.850810662790903e-06,3.956680481161258e-06,0.11644660685998287,0.576552785658941,-0.08816953517615018,-0.0003325670012838325,1.0
2014-02-14,-0.0005210128785353484,7.2630290322375e-06,5.4455592865115985e-06,0.0,3.3672615932368425e-06,2.0411615171678515e-06,0.34370904157407506,0.27322651760267846,-0.06968861728152054,-0.0005391298899645021,1.0
2014-02-18,0.00015504921262455909,1.139194967886095e-06,1.0906887058135241e-06,0.0,1.1657908583317866e-06,2.2026608253591206e-06,0.057402059229850595,0.2854870588164117,-0.0845599598439205,0.00014945087726716855,1.0
2014-02-19,0.0003585849923304046,4.079229756004477e-06,2.3088125507025903e-06,0.0,1.619827862098875e-06,1.6891945294845122e-07,0.3647883192177964,0.2058216891503909,0.1774432210550511,0.0003504082027086502,1.0
2014-02-20,0.001599909769435489,3.3883967824699847e-06,2.843966155698347e-06,0.0,1.6951301024196487e-06,4.864282579936771e-07,0.1333338831008073,0.20829509778872612,0.12657515044578838,0.0015914958481369073,1.0
2014-02-21,0.0001527809783115483,3.7613831751383893e-06,6.877209166786068e-06,0.0,2.062288955075532e-06,1.8555222741475478e-06,0.34773848222857134,0.2541379354417782,-0.05758980661500991,0.00013822457474040075,1.0
2014-02-24,0.00030164865819827394,3.208313770956625e-06,1.4452024426172102e-06,0.0,1.8667289129734786e-06,1.731907013980763e-06,0.15917871488992857,0.3099015233754576,0.01894114502668956,0.00029339650605774586,1.0
2014-02-25,-0.00038913896046743326,2.9561576811059036e-06,3.6440134813193397e-06,0.0,2.058602350121265e-06,2.461302642844494e-06,0.18902082698674816,0.3513200763494751,-0.062178767648399774,-0.00040025903662282427,1.0
2014-02-26,0.0009281706469907551,1.475656087832842e-06,1.5647759836982002e-06,0.0,7.737476826633607e-07,2.6311276352054018e-06,0.060977465426386386,0.3369397670660121,-0.10508967564849547,0.0009217253396013553,1.0
2014-02-27,-0.0005876236574775344,3.9403609358446476e-06,3.705431695325907e-06,0.0,2.334767368692449e-06,1.1210221275996392e-06,0.28737340911166265,0.13969918769258166,-0.04863252974415771,-0.0005987252396049971,1.0
2014-02-28,-0.0004387508088343065,3.043224592607745e-06,1.3784744331093398e-06,0.0,1.943990750746218e-06,1.0479708091272869e-06,0.09956628915414287,0.14327317629364447,-0.0327859196397397,-0.0004461644694198971,1.0
2014-03-03,0.0006806503311916983,2.9207824346045995e-06,2.637378849597065e-06,0.0,2.0357071689976e-06,1.2637534870752299e-06,0.11572533802037696,0.12237672973879533,-0.08993385608984322,0.0006717927092514238,1.0
2014-03-04,-0.0012369032047565727,4.969797660981453e-06,1.3710570880659534e-06,0.0,4.043856038731931e-06,9.514195981919757e-07,0.22265448111833402,0.23372700953504205,0.07388851703879017,-0.001248239335142544,1.0
2014-03-05,2.9464907137876143e-05,5.475823971393304e-06,7.855661574324429e-06,0.0,2.9163319490692637e-06,3.996628088425997e-06,0.36538080765017156,0.5269416640337019,-0.14449185482186544,9.220461554663152e-06,1.0
2014-03-06,-0.00045972860737761556,4.2440795863477214e-06,1.8292393172809007e-06,0.0,2.8517039172451905e-06,3.7203182194721047e-06,0.1759948066844621,0.5522664197474351,-0.07274704112387866,-0.00047237394841796146,1.0
2014-03-07,-9.20857532619952e-06,9.129290961333383e-06,7.734320815871711e-06,0.0,6.181837654016844e-06,8.808909138865148e-07,0.4989284879812448,0.09476072355025437,-0.05322894998268013,-3.313491567130797e-05,1.0
2014-03-10,0.00012837597761008657,1.0272792391880308e-06,6.778720328936149e-07,0.0,2.8107335599029264e-07,1.0399952843364299e-06,0.01940244848240997,0.10360544795129666,-0.07111375981722357,0.0001253497576976782,1.0
2014-03-11,0.0002744430773085529,3.919160024693609e-06,2.458516987784603e-06,0.0,1.2702137328770738e-06,1.632688800161938e-06,0.0924146213321097,0.14673491163325336,-0.12755680679395223,0.0002651624977630357,1.0
2014-03-12,-0.00018810836770863807,2.4553214326713188e-06,1.5257859096457388e-06,0.0,1.269983629681665e-06,9.129681096009192e-07,0.2483086293282844,0.2039826089524075,0.05060396653945304,-0.0001942724267902377,1.0
2014-03-13,-0.0006397081929001412,3.896727221757469e-06,2.232011776081747e-06,0.0,1.869380163101979e-06,1.5831955355258975e-06,0.10176105222597095,0.26887491199962216,0.0028980620312713673,-0.0006492895075966082,1.0
2014-03-14,-0.00010017488531961297,4.5414068959208955e-06,3.0413213424103224e-06,0.0,1.8442851436138804e-06,2.2757680418366016e-06,0.31411178096553277,0.5295606850389512,0.14723165401040214,-0.00011187766674339467,1.0
2014-03-17,0.0016720563328528526,6.358109478154239e-06,6.08652313364943e-06,0.0,2.9839870490980564e-06,1.7488536940670656e-06,0.3315419390568281,0.35210711296707464,0.058299692363807665,0.0016548788594978837,1.0
2014-03-18,0.0005528290093618641,5.277517283079824e-06,1.4885250949047076e-06,0.0,2.6966026458470854e-06,4.121809659368577e-07,0.18653683028433787,0.24197536454357993,0.17272896226618784,0.0005429541833720956,1.0
2014-03-19,-0.0009949120777157814,4.083899471301067e-06,8.941158725812932e-07,0.0,2.100911674458858e-06,3.448104786427123e-07,0.18109048259878918,0.3798524591567214,0.32192429874474576,-0.0010023358152127654,1.0
2014-03-20,0.0016197983950521203,7.3203310550397484e-06,1.2712770496601074e-05,0.0,2.3745890692682004e-06,2.896400162426372e-06,0.5255931569515874,0.3839774997100928,-0.10261772757753769,0.001594494304268785,1.0
2014-03-21,0.000373508007003237,5.694636511945071e-06,3.6927296549709657e-06,0.0,2.5932617443206904e-06,2.8032515120222852e-06,0.2180838271861536,0.36521180401838416,-0.10573445000135975,0.000358724127579978,1.0
2014-03-24,2.1698915599855815e-05,3.719070520595837e-06,1.9475756215386204e-06,0.0,2.3885006870127315e-06,2.459650164743643e-06,0.17660396316078308,0.3639829919013433,-0.04923823577558867,1.1184118605964985e-05,1.0
2014-03-25,-0.0007003371714888512,6.717191728490792e-06,3.345587688543553e-06,0.0,2.417529043745936e-06,2.546060529164113e-06,0.1788637309336131,0.33988399903749106,-0.08785416986207992,-0.0007153635404787956,1.0
2014-03-26,0.000857494314508899,5.389150125661738e-06,3.2387433688238253e-06,0.0,2.6935751816823363e-06,4.6812690045251393e-07,0.4109044721932007,0.2388884728810322,0.1602431536050099,0.0008457047189322787,1.0
2014-03-27,-0.0006921735793338162,3.1784866958480065e-06,4.004300977998877e-06,0.0,2.885829603018711e-06,1.3532310859719492e-06,0.16427597018925855,0.26954246306641955,0.04219964062313209,-0.0007035954276966537,1.0
2014-03-28,-0.00030425142075076595,5.1049091154482585e-06,3.177959652418509e-06,0.0,3.981486426748103e-06,7.81766819326498e-07,0.19402883617877298,0.18411608857586426,0.05277926292901257,-0.00031729754276470733,1.0
2014-03-31,0.0008018210906333955,4.7797859355267764e-06,1.158594656335604e-06,0.0,3.3093833418761692e-06,2.2992999551567054e-07,0.13928472457190527,0.16589121349461783,0.1272629742479852,0.0007923433967041413,1.0
2014-04-01,0.0010567992472439534,2.8242716490538245e-06,1.9591317111066177e-06,0.0,1.2604605305342296e-06,5.073315912729001e-07,0.10067670681957637,0.1889811462555182,0.10374943892167102,0.0010502480517619857,1.0
2014-04-02,0.0002951815267630679,2.617372386479705e-06,5.458378565414752e-07,0.0,1.8893633942186362e-06,5.076894669221284e-07,0.12696521805717315,0.30223424698301504,0.2169424165400974,0.00028962126365890596,1.0
2014-04-03,4.388641357370243e-05,5.275136530348503e-06,9.358560162401415e-06,0.0,2.577470171714019e-06,2.5254363970141605e-06,0.4185796454206202,0.344472165246439,-0.07980114945194,2.414981031222433e-05,1.0
2014-04-04,0.001926661837964791,3.7575308286174667e-06,2.6973072438119346e-06,0.0,1.7601490076452893e-06,2.6741216864787066e-06,0.12551521773944593,0.3273209135947178,-0.12193152973370495,0.0019157727291982376,1.0
2014-04-07,0.0017539985653918675,6.8777771865523625e-06,3.6876002400097723e-06,0.0,2.054994516511377e-06,9.537216199383476e-07,0.7224397439067798,0.6173289930780996,0.4571037609284571,0.0017404244718288557,1.0
2014-04-08,0.001235494231682759,7.992640362422667e-06,1.0274855212501417e-05,0.0,6.010924710445452e-06,3.878606138022358e-06,0.37650296900980146,0.76363022098438,0.11202438979662396,0.0012073372052593672,1.0
2014-04-09,0.0019251958760590345,7.365191628225013e-06,3.1338543042196047e-06,0.0,5.57567610844263e-06,1.7340820641891772e-06,0.34592268014616945,0.586104297391602,0.29477851060782023,0.0019073870719539582,1.0
2014-04-10,-0.005828405102693609,1.1609834866028542e-05,1.0769777119826809e-05,0.0,6.302204138072268e-06,5.377588237918701e-07,0.7400269665156414,0.3303194389491608,0.23997595655212664,-0.005857624677641328,1.0
2014-04-11,-0.0023180680884610336,9.336240924694925e-06,8.322503849106582e-06,0.0,4.56165033497556e-06,6.708509774821677e-07,0.5626970019093991,0.4001690316874509,0.28746606747044673,-0.0023409593345472927,1.0
2014-04-14,0.0027987567412519243,1.0184357654192852e-05,9.291321758594608e-06,0.0,5.438716531166221e-06,3.723919001456923e-06,0.3210116097724732,0.6333644588735792,0.007746066628816051,0.0027701184263065138,1.0
2014-04-15,0.0013036342465103212,1.2107960685723209e-05,1.2326443641375872e-05,0.0,6.512250364045981e-06,2.1076452561634805e-06,0.7409292616300185,0.18730624107674254,-0.1667781619587221,0.0012705799465630126,1.0
2014-04-16,-0.001615808287501795,1.998476923270492e-06,7.610115520944141e-07,0.0,1.377767132649369e-06,1.8816715593217084e-06,0.09702716871938372,0.20839140349940663,-0.10772941846664033,-0.001621827214669131,1.0
2014-04-17,-0.0008714341073219375,5.8434321998461345e-06,4.993624030696457e-06,0.0,2.723677291597793e-06,3.79582391380201e-06,0.34262205191936174,0.5102488836661301,-0.12744953385260763,-0.0008887906647578799,1.0
2014-04-21,-0.00020986702172696672,5.005400022860216e-06,2.1544718220444476e-06,0.0,2.3784988510561904e-06,3.5303565758221266e-06,0.170791271419038,0.5184672228875823,-0.07463268185053483,-0.0002229357489987497,1.0
2014-04-22,-0.0005416026633479724,6.318305704129887e-06,5.670521048940753e-06,0.0,3.172128330153172e-06,1.646501642521651e-06,0.35905337623337985,0.2065366518653977,-0.0700756240782396,-0.0005584101200737179,1.0
2014-04-23,0.00044224612755230117,5.071112873291003e-07,3.622563555665346e-07,0.0,3.49836957571628e-07,1.7132961393338812e-06,0.02719079029182332,0.2221536084886362,-0.06568014291945581,0.0004393136268125,1.0
2014-04-24,-0.0006007625116019144,1.0513867727863389e-06,6.901669946345573e-07,0.0,3.5645402744821213e-07,1.7911144426512489e-06,0.040345450695564396,0.23001281897045608,-0.07089440739495373,-0.0006046516338394347,1.0
2014-04-25,0.0007311985906410232,2.4416493976599666e-06,1.7990308929622873e-06,0.0,1.1794234767608002e-06,1.7886366260716429e-06,0.10157733226501606,0.21321906967456905,-0.08727188350546687,0.0007239898502475685,1.0
2014-04-28,-0.00019475962656166542,3.4428957286135854e-06,2.0954708790915283e-06,0.0,1.1206600797331376e-06,5.060416847695486e-07,0.43099166402529343,0.3450049185546178,0.2599899155133336,-0.00020192469493387322,1.0
2014-04-29,0.0014259754864898082,4.9306961510322815e-06,6.7782389815143044e-06,0.0,3.2427309476609657e-06,1.645971098146075e-06,0.28721445080686026,0.33917060451102093,0.06264746002248034,0.0014093778493114546,1.0
2014-04-30,0.00015993291825250943,4.5517362717533095e-06,2.197976613449753e-06,0.0,2.9642062904250387e-06,3.9839013219483776e-07,0.22337779655219295,0.22443777986945046,0.15750823766071775,0.0001498206089446865,1.0
2014-05-01,0.00012654927644639399,4.368017386166511e-06,8.585819995812008e-06,0.0,1.2550146981733792e-06,2.29962510105522e-06,0.39295104327913594,0.26558506236805673,-0.12075195460922025,0.00011004079926518687,1.0
2014-05-02,0.000344003074260236,3.918420748567773e-06,2.626430771275546e-06,0.0,1.695391694756113e-06,9.057287356383685e-07,0.22372993002044594,0.10503844488240749,-0.047123982704838425,0.0003348571023099982,1.0
2014-05-05,-0.00014487993871354526,1.5261728057441056e-06,1.406809292074311e-06,0.0,9.464092069552962e-07,1.028206618940062e-06,0.06122365351282191,0.09527932991976032,-0.0774593820621701,-0.00014978753663725904,1.0
2014-05-06,0.0004301348194541939,2.491127143353213e-06,1.1380015983775347e-06,0.0,4.1211919427851084e-07,1.9725495300498242e-07,0.3024081918722668,0.230641852001116,0.19750301989627897,0.00042589631656517966,1.0
2014-05-07,0.0011691837184687063,2.7857514975320784e-06,3.970269385019372e-06,0.0,2.0546519314004054e-06,9.919573724896057e-07,0.16622791752768976,0.24325337739730524,0.07660453881905142,0.0011593810882822649,1.0
2014-05-08,-0.0009368382319224063,6.2550782199841815e-06,4.879150526339635e-06,0.0,3.858080455629222e-06,2.6598482949779258e-06,0.23016977250777948,0.4446181093916204,-0.002236404164671163,-0.0009544903894193372,1.0
2014-05-09,-0.00037650235291883025,7.332667668637065e-06,2.565364009127362e-06,0.0,4.37810563286328e-06,4.898413650917934e-07,0.2708194937279505,0.21195498096271223,0.12966163162729094,-0.00039126833159454973,1.0
2014-05-12,0.0012367219297330174,3.3537771174943855e-06,9.325592069479222e-07,0.0,1.853379608307983e-06,2.0446577166721258e-07,0.12941413690831394,0.24839140266670354,0.2140411530266118,0.0012303777480286,1.0
2014-05-13,0.0005978427736764523,3.081491392021571e-06,1.5467774942713138e-06,0.0,2.3288400856381602e-06,3.084018211183473e-07,0.1588699075678523,0.3419143795397864,0.290102873591904,0.000590577262883403,1.0
2014-05-14,-0.0013675925121941221,3.7401584524484644e-06,1.1171283628661454e-05,0.0,8.701939507849414e-07,3.428014464332456e-06,0.46975910912875163,0.4445190166043828,-0.13138741340346988,-0.0013868021626903494,1.0
2014-05-15,0.001049720573009164,4.119254330618568e-06,3.977837430887937e-06,0.0,3.2713283650545085e-06,3.7996032901459246e-06,0.17339843812990624,0.4094069324176906,-0.2289264203268247,0.001034552549592457,1.0
2014-05-16,-0.00034258310011325204,9.726889191449112e-06,9.057315282449074e-06,0.0,4.90744449727932e-06,2.922552446252039e-06,0.8649990598183127,0.6074268993189131,0.1164380883485706,-0.0003691973015306816,1.0
2014-05-19,0.0006616409134698037,8.069001866923428e-06,5.5629148455382785e-06,0.0,3.958460834006789e-06,2.7151493632400035e-06,0.27168939637826245,0.5104508737255121,0.05430578070119141,0.0006413353865600952,1.0
2014-05-20,-0.00020132007568938591,9.408696620007302e-06,1.8627070128671428e-06,0.0,5.29247374410509e-06,5.16614967333036e-07,0.26733279954467754,0.3194937125438225,0.23270239803187243,-0.00021840056803369847,1.0
2014-05-21,0.0019203719765344654,1.9517743200361028e-06,8.564390780758037e-07,0.0,1.482151133750552e-06,2.99517578810735e-07,0.07620632360956354,0.312157707537453,0.26183875429724945,0.0019157820944237921,1.0
2014-05-22,0.0005755857211522126,8.259539847367001e-06,1.2438027076143125e-05,0.0,3.458416579980968e-06,2.8377649616127208e-06,0.6549091368048613,0.41716955202012446,-0.05957496153081268,0.0005485919726871088,1.0
2014-05-23,0.00034286738429078925,2.298036851817838e-06,1.7251005496280895e-06,0.0,1.455391769337428e-06,3.007214235678797e-06,0.0962623953179775,0.42774608522623414,-0.07746590636780362,0.0003343816408843271,1.0
2014-05-27,-0.0010216040216202587,5.400850280857103e-06,3.929354214704286e-06,0.0,2.569498848383415e-06,3.2325823316722174e-06,0.20737464370444395,0.41680810569737653,-0.1262657260235559,-0.0010367363072958757,1.0
2014-05-28,0.0003387321808019755,4.294106233361317e-06,1.7907588438714484e-06,0.0,1.838744226945666e-06,3.066868925343706e-06,0.13874880549317375,0.4457115083576465,-0.06952247110009616,0.0003277417025724534,1.0
2014-05-29,-0.0004927466098877725,1.452566142315837e-06,1.2705859431346548e-06,0.0,4.5476131030226817e-07,3.1365634230466475e-06,0.0528964167377773,0.4233737958895425,-0.10356885918229439,-0.0004990610867065719,1.0
2014-05-30,-2.131708517143208e-05,4.0752018757294585e-06,3.641030041033076e-06,0.0,1.9539657392172324e-06,1.8654179071651386e-06,0.24450820406509244,0.23068833486195686,-0.0827018735417864,-3.285270073457699e-05,1.0
2014-06-02,-0.0003086975403727764,1.8337555381199e-06,9.385341103930385e-07,0.0,8.871279762290727e-07,1.7112683882087726e-06,0.08914313707684676,0.24108614775576193,-0.04640694146331177,-0.0003140682263857272,1.0
2014-06-03,2.432156379396554e-05,1.8494616420615099e-06,2.2456251110293373e-06,0.0,9.395395265179753e-07,9.627577394112961e-07,0.13778979725938656,0.10319368592928671,-0.058549614291810964,1.832417977494542e-05,1.0
2014-06-04,5.9551320341099844e-05,8.218399304809401e-07,5.668138188866818e-07,0.0,4.5769967873686496e-07,7.254874501375047e-07,0.03994730724041773,0.0686956162398296,-0.05318627538327116,5.6979479462857855e-05,1.0
